site_id;latitude;longitude
RM222V2;41.852528;12.572278
RM223V1;41.757862;12.590388
RM223V2;41.757862;12.590388
RM223V3;41.757862;12.590388
RM334V1;41.810276;12.625694
RM334V2;41.810276;12.625694
RM334V3;41.810276;12.625694
RM346V1;41.858833;12.565583
RM346V2;41.858833;12.565583
RM346V3;41.858833;12.565583
RM347V1;41.811775;12.615056
RM347V2;41.811775;12.615056
RM347V3;41.811775;12.615056
RM355V1;41.854805;12.560111
RM355V2;41.854805;12.560111
RM355V3;41.854805;12.560111
RM152U1;41.86525;12.543167
RM152U2;41.86525;12.543167
RM152U3;41.86525;12.543167
RM161U1;41.860222;12.557861
RM161U2;41.860222;12.557861
RM161U3;41.860222;12.557861
RM162U1;41.854359;12.566222
RM162U2;41.854359;12.566222
RM162U3;41.854359;12.566222
RM163U1;41.840275;12.54639
RM163U2;41.840275;12.54639
RM163U3;41.840275;12.54639
RM164U1;41.825111;12.563723
RM164U2;41.825111;12.563723
RM164U3;41.825111;12.563723
RM165U1;41.812248;12.574722
RM165U2;41.812248;12.574722
RM165U3;41.812248;12.574722
RM166U1;41.845692;12.580139
RM166U2;41.845692;12.580139
RM166U3;41.845692;12.580139
RM172U1;41.849888;12.59775
RM172U2;41.849888;12.59775
RM172U3;41.849888;12.59775
RM173U1;41.827553;12.608223
RM173U2;41.827553;12.608223
RM173U3;41.827553;12.608223
RM218U1;41.797195;12.590944
RM218U2;41.797195;12.590944
RM218U3;41.797195;12.590944
RM222U1;41.852528;12.572278
RM222U2;41.852528;12.572278
RM223U1;41.757862;12.590388
RM223U2;41.757862;12.590388
RM223U3;41.757862;12.590388
RM334U1;41.810276;12.625694
RM334U2;41.810276;12.625694
RM334U3;41.810276;12.625694
RM346U1;41.858833;12.565583
RM346U2;41.858833;12.565583
RM346U3;41.858833;12.565583
RM347U1;41.811775;12.615056
RM347U2;41.811775;12.615056
RM347U3;41.811775;12.615056
RM355U1;41.854805;12.560111
RM355U2;41.854805;12.560111
RM355U3;41.854805;12.560111
RM504U1;41.832386;12.652888
RM504U2;41.832386;12.652888
RM504U3;41.832386;12.652888
RM161V1;41.860222;12.557861
RM161V2;41.860222;12.557861
RM161V3;41.860222;12.557861
RM673U1;41.825359;12.582916
RM673U2;41.825359;12.582916
RM673U3;41.825359;12.582916
RM678U1;41.804417;12.583167
RM678U2;41.804417;12.583167
RM678U3;41.804417;12.583167
RM681U1;41.857109;12.578389
RM681U2;41.857109;12.578389
RM681U3;41.857109;12.578389
RM700U1;41.8395;12.62075
RM700U2;41.8395;12.62075
RM700U3;41.8395;12.62075
RM703U1;41.840889;12.597278
RM703U2;41.840889;12.597278
RM703U3;41.840889;12.597278
RM735U1;41.809887;12.568028
RM736U1;41.809887;12.568028
RM749U1;41.823166;12.642833
RM749U2;41.823166;12.642833
RM749U3;41.823166;12.642833
RM768U1;41.815609;12.607362
RM768U2;41.815609;12.607362
RM768U3;41.815609;12.607362
RM769U1;41.816803;12.617611
RM769U2;41.816803;12.617611
RM769U3;41.816803;12.617611
RM673V1;41.825359;12.582916
RM673V2;41.825359;12.582916
RM673V3;41.825359;12.582916
RM678V1;41.804417;12.583167
RM678V2;41.804417;12.583167
RM678V3;41.804417;12.583167
RM681V1;41.857109;12.578389
RM681V2;41.857109;12.578389
RM681V3;41.857109;12.578389
RM700V1;41.8395;12.62075
RM700V2;41.8395;12.62075
RM700V3;41.8395;12.62075
RM703V1;41.840889;12.597278
RM703V2;41.840889;12.597278
RM703V3;41.840889;12.597278
RM735V1;41.809887;12.568028
RM736V1;41.809887;12.568028
RM749V1;41.823166;12.642833
RM749V2;41.823166;12.642833
RM749V3;41.823166;12.642833
RM768V1;41.815609;12.607362
RM768V2;41.815609;12.607362
RM768V3;41.815609;12.607362
RM769V1;41.816803;12.617611
RM769V2;41.816803;12.617611
RM769V3;41.816803;12.617611
RM880V1;41.834553;12.594583
RM880V2;41.834553;12.594583
RM880V3;41.834553;12.594583
RM880U1;41.834553;12.594583
RM880U2;41.834553;12.594583
RM880U3;41.834553;12.594583
RM980V1;41.856304;12.540723
RM980V2;41.856304;12.540723
RM980V3;41.856304;12.540723
RM994V1;41.842751;12.629639
RM994V2;41.842751;12.629639
RM994V3;41.842751;12.629639
RM980U1;41.856304;12.540723
RM980U2;41.856304;12.540723
RM980U3;41.856304;12.540723
RM994U1;41.842751;12.629639
RM994U2;41.842751;12.629639
RM994U3;41.842751;12.629639
RM504U4;41.832386;12.652888
RM504V4;41.832386;12.652888
RM161W1;41.860222;12.557861
RM161W2;41.860222;12.557861
RM161W3;41.860222;12.557861
RM355W1;41.854805;12.560111
RM355W2;41.854805;12.560111
RM355W3;41.854805;12.560111
RM152W1;41.86525;12.543167
RM152W2;41.86525;12.543167
RM152W3;41.86525;12.543167
RM166W1;41.845692;12.580139
RM166W2;41.845692;12.580139
RM166W3;41.845692;12.580139
RM347W1;41.811775;12.615056
RM347W2;41.811775;12.615056
RM347W3;41.811775;12.615056
RM164W1;41.825111;12.563723
RM164W2;41.825111;12.563723
RM164W3;41.825111;12.563723
RM334W1;41.810276;12.625694
RM334W2;41.810276;12.625694
RM334W3;41.810276;12.625694
RM880W1;41.834553;12.594583
RM880W2;41.834553;12.594583
RM880W3;41.834553;12.594583
RM994W1;41.842751;12.629639
RM994W2;41.842751;12.629639
RM994W3;41.842751;12.629639
RM673W1;41.825359;12.582916
RM673W2;41.825359;12.582916
RM673W3;41.825359;12.582916
RM749W1;41.823166;12.642833
RM749W2;41.823166;12.642833
RM749W3;41.823166;12.642833
RM768W1;41.815609;12.607362
RM768W2;41.815609;12.607362
RM768W3;41.815609;12.607362
RM980W1;41.856304;12.540723
RM980W2;41.856304;12.540723
RM980W3;41.856304;12.540723
RM735W1;41.809887;12.568028
RM736W1;41.809887;12.568028
RM218W1;41.797195;12.590944
RM218W2;41.797195;12.590944
RM218W3;41.797195;12.590944
RM223W1;41.757862;12.590388
RM223W2;41.757862;12.590388
RM223W3;41.757862;12.590388
RM173W1;41.827553;12.608223
RM173W2;41.827553;12.608223
RM173W3;41.827553;12.608223
RM678W1;41.804417;12.583167
RM678W2;41.804417;12.583167
RM678W3;41.804417;12.583167
RM681W1;41.857109;12.578389
RM681W2;41.857109;12.578389
RM681W3;41.857109;12.578389
RM700W1;41.8395;12.62075
RM700W2;41.8395;12.62075
RM700W3;41.8395;12.62075
RM162W1;41.854359;12.566222
RM162W2;41.854359;12.566222
RM162W3;41.854359;12.566222
RM346W1;41.858833;12.565583
RM346W2;41.858833;12.565583
RM346W3;41.858833;12.565583
RM703W1;41.840889;12.597278
RM703W2;41.840889;12.597278
RM703W3;41.840889;12.597278
RM769W1;41.816803;12.617611
RM769W2;41.816803;12.617611
RM769W3;41.816803;12.617611
RM504V1;41.832386;12.652888
RM504V2;41.832386;12.652888
RM504V3;41.832386;12.652888
RM008A1;41.908058;12.490139
RM008A2;41.908058;12.490139
RM008A3;41.908058;12.490139
RM019A1;41.902725;12.460305
RM019C2;41.902725;12.460305
RM019C3;41.902725;12.460305
RM021A1;41.895668;12.452639
RM021A2;41.895668;12.452639
RM021A3;41.895668;12.452639
RM023A1;41.909973;12.464389
RM023A2;41.909973;12.464389
RM023A3;41.909973;12.464389
RM024A1;41.917835;12.473139
RM024A2;41.917835;12.473139
RM024A3;41.917835;12.473139
RM024C1;41.917835;12.473139
RM024C2;41.917835;12.473139
RM024C3;41.917835;12.473139
RM037A1;41.878414;12.477611
RM037A2;41.878414;12.477611
RM037A3;41.878414;12.477611
RM037C1;41.878414;12.477611
RM037C2;41.878414;12.477611
RM037C3;41.878414;12.477611
RM040A1;41.88311;12.469417
RM040A2;41.88311;12.469417
RM040A3;41.88311;12.469417
RM043A1;41.878136;12.456416
RM043A2;41.878136;12.456416
RM043A3;41.878136;12.456416
RM073A1;41.872219;12.444528
RM073A2;41.872219;12.444528
RM073A3;41.872219;12.444528
RM081A1;41.898781;12.427945
RM081A2;41.898781;12.427945
RM081A3;41.898781;12.427945
RM082A1;41.897835;12.442417
RM082A2;41.897835;12.442417
RM082A3;41.897835;12.442417
RM089A1;41.926666;12.462611
RM089A2;41.926666;12.462611
RM089A3;41.926666;12.462611
RM328A1;41.87672;12.444639
RM328A2;41.87672;12.444639
RM328A3;41.87672;12.444639
RM358A1;41.869637;12.461555
RM358A2;41.869637;12.461555
RM358A3;41.869637;12.461555
RM360A2;41.904667;12.468222
RM364A1;41.903809;12.411333
RM364A2;41.903809;12.411333
RM364A3;41.903809;12.411333
RM364C1;41.903809;12.411333
RM364C2;41.903809;12.411333
RM364C3;41.903809;12.411333
RM366A1;41.877083;12.463111
RM366A2;41.877083;12.463111
RM548A1;41.919724;12.462777
RM548A2;41.919724;12.462777
RM548A3;41.919724;12.462777
RM605A1;41.910584;12.422029
RM605A2;41.910584;12.422029
RM605A3;41.910584;12.422029
RM720A1;41.875221;12.489695
RM720A2;41.875221;12.489695
RM720A3;41.875221;12.489695
RM927A1;41.912807;12.467944
RM927A2;41.912807;12.467944
RM927A3;41.912807;12.467944
RM737A1;41.912781;12.444639
RM737A2;41.912781;12.444639
RM217A1;41.855747;12.676028
RM217A2;41.855747;12.676028
RM217A3;41.855747;12.676028
RM219A1;41.867638;12.641861
RM219A2;41.867638;12.641861
RM219A3;41.867638;12.641861
RM219C1;41.867638;12.641861
RM219C2;41.867638;12.641861
RM219C3;41.867638;12.641861
RM281A1;41.918114;12.667084
RM281A2;41.918114;12.667084
RM780A1;41.86261;12.644278
RM780A2;41.86261;12.644278
RM780A3;41.86261;12.644278
RM780C1;41.86261;12.644278
RM780C2;41.86261;12.644278
RM780C3;41.86261;12.644278
RM799A1;41.890472;12.677861
RM799A2;41.890472;12.677861
RM799A3;41.890472;12.677861
RM799C1;41.890472;12.677861
RM799C2;41.890472;12.677861
RM799C3;41.890472;12.677861
RM936A1;41.854359;12.649805
RM936A2;41.854359;12.649805
RM936A3;41.854359;12.649805
RM936C1;41.854359;12.649805
RM936C2;41.854359;12.649805
RM936C3;41.854359;12.649805
RM748A1;41.917973;12.742361
RM748A2;41.917973;12.742361
RM748A3;41.917973;12.742361
RM749A1;41.823166;12.642833
RM749A2;41.823166;12.642833
RM749A3;41.823166;12.642833
RM763A1;41.869469;12.679361
RM763A2;41.869469;12.679361
RM763A3;41.869469;12.679361
RM763C1;41.869469;12.679361
RM763C3;41.869469;12.679361
RM769A1;41.816803;12.617611
RM769A2;41.816803;12.617611
RM769A3;41.816803;12.617611
RM784A1;41.912724;12.662
RM784A2;41.912724;12.662
RM784A3;41.912724;12.662
RM086A1;41.920475;12.439722
RM086A2;41.920475;12.439722
RM086A3;41.920475;12.439722
RM090A1;41.931808;12.467416
RM090A2;41.931808;12.467416
RM090A3;41.931808;12.467416
RM092A1;41.925278;12.423889
RM092A2;41.925278;12.423889
RM092A3;41.925278;12.423889
RM093A1;41.921169;12.415833
RM093A2;41.921169;12.415833
RM093A3;41.921169;12.415833
RM098A1;41.940361;12.425694
RM098A2;41.940361;12.425694
RM098A3;41.940361;12.425694
RM104A1;41.948864;12.473527
RM104A2;41.948864;12.473527
RM104A3;41.948864;12.473527
RM110A1;41.929001;12.524833
RM110A2;41.929001;12.524833
RM110A3;41.929001;12.524833
RM191A1;41.926556;12.485445
RM191A2;41.926556;12.485445
RM191A3;41.926556;12.485445
RM191C1;41.926556;12.485445
RM191C2;41.926556;12.485445
RM191C3;41.926556;12.485445
RM260A1;42.007637;12.514444
RM260A2;42.007637;12.514444
RM260A3;42.007637;12.514444
RM260C1;42.007637;12.514444
RM260C2;42.007637;12.514444
RM260C3;42.007637;12.514444
RM867A1;41.925892;12.441834
RM867A2;41.925892;12.441834
RM867A3;41.925892;12.441834
RM867C1;41.925892;12.441834
RM867C2;41.925892;12.441834
RM867C3;41.925892;12.441834
RM915A1;41.964668;12.514
RM915A2;41.964668;12.514
RM915A3;41.964668;12.514
RM350A1;41.973557;12.440056
RM350A2;41.973557;12.440056
RM350A3;41.973557;12.440056
RM367A1;41.952862;12.519889
RM367A2;41.952862;12.519889
RM367A3;41.952862;12.519889
RM367C1;41.952862;12.519889
RM367C2;41.952862;12.519889
RM367C3;41.952862;12.519889
RM368A1;41.957611;12.453889
RM368A2;41.957611;12.453889
RM368A3;41.957611;12.453889
RM612A1;41.932472;12.419611
RM612A2;41.932472;12.419611
RM612A3;41.932472;12.419611
RM612C1;41.932472;12.419611
RM612C2;41.932472;12.419611
RM612C3;41.932472;12.419611
RM617A1;41.94725;12.462555
RM617A2;41.94725;12.462555
RM617A3;41.94725;12.462555
RM619A1;41.933781;12.460722
RM619A2;41.933781;12.460722
RM619A3;41.933781;12.460722
RM624A1;41.943947;12.558001
RM624A2;41.943947;12.558001
RM624A3;41.943947;12.558001
RM701A1;41.97089;12.500361
RM701A2;41.97089;12.500361
RM701A3;41.97089;12.500361
RM728A1;41.929527;12.445611
RM728A2;41.929527;12.445611
RM732A1;41.925167;12.488723
RM732A2;41.925167;12.488723
RM732A3;41.925167;12.488723
RM779A1;41.970749;12.539972
RM779A2;41.970749;12.539972
RM779A3;41.970749;12.539972
RM813A1;41.928612;12.514194
RM813A2;41.928612;12.514194
RM813A3;41.928612;12.514194
RM814A1;41.988304;12.512167
RM814A2;41.988304;12.512167
RM814A3;41.988304;12.512167
RM923A1;41.930195;12.53825
RM923A2;41.930195;12.53825
RM923A3;41.930195;12.53825
RM923C1;41.930195;12.53825
RM923C2;41.930195;12.53825
RM923C3;41.930195;12.53825
RM983C1;41.971169;12.5395
RM983C2;41.971169;12.5395
RM983C3;41.971169;12.5395
RM983C4;41.971169;12.5395
RM983C5;41.971169;12.5395
RM983C6;41.971169;12.5395
RM125A1;41.918724;12.547029
RM125A2;41.918724;12.547029
RM125A3;41.918724;12.547029
RM125C1;41.918724;12.547029
RM125C2;41.918724;12.547029
RM125C3;41.918724;12.547029
RM130A1;41.911778;12.534223
RM130A2;41.911778;12.534223
RM130C1;41.911778;12.534223
RM130C2;41.911778;12.534223
RM133A1;41.905586;12.554973
RM133A2;41.905586;12.554973
RM133A3;41.905586;12.554973
RM133C1;41.905586;12.554973
RM133C2;41.905586;12.554973
RM133C3;41.905586;12.554973
RM134A1;41.909;12.549862
RM134A2;41.909;12.549862
RM134A3;41.909;12.549862
RM139A1;41.89164;12.544278
RM139A2;41.89164;12.544278
RM139A3;41.89164;12.544278
RM153A1;41.875137;12.546445
RM153A2;41.875137;12.546445
RM153A3;41.875137;12.546445
RM154A1;41.883026;12.537972
RM154A2;41.883026;12.537972
RM154A3;41.883026;12.537972
RM154C1;41.883026;12.537972
RM154C2;41.883026;12.537972
RM154C3;41.883026;12.537972
RM155A1;41.878136;12.564417
RM155A2;41.878136;12.564417
RM155A3;41.878136;12.564417
RM157A1;41.888111;12.568944
RM157A2;41.888111;12.568944
RM157A3;41.888111;12.568944
RM181A1;41.927475;12.569777
RM181A2;41.927475;12.569777
RM181A3;41.927475;12.569777
RM183A1;41.932529;12.559444
RM183A2;41.932529;12.559444
RM183A3;41.932529;12.559444
RM189A1;41.922001;12.53275
RM189A2;41.922001;12.53275
RM221A1;41.949001;12.570333
RM280A1;41.955223;12.642583
RM280A2;41.955223;12.642583
RM280A3;41.955223;12.642583
RM628A1;41.888279;12.539278
RM628A2;41.888279;12.539278
RM628A3;41.888279;12.539278
RM628C1;41.888279;12.539278
RM628C2;41.888279;12.539278
RM628C3;41.888279;12.539278
RM629A1;41.87883;12.544583
RM629A2;41.87883;12.544583
RM629A3;41.87883;12.544583
RM629A4;41.87883;12.544583
RM629C1;41.87883;12.544583
RM629C2;41.87883;12.544583
RM849A1;41.917583;12.592805
RM849A2;41.917583;12.592805
RM849A3;41.917583;12.592805
RM850A1;41.942638;12.595778
RM850A2;41.942638;12.595778
RM850A3;41.942638;12.595778
RM918A1;41.91164;12.537278
RM918A2;41.91164;12.537278
RM918A3;41.91164;12.537278
RM933A1;41.890083;12.569583
RM933A2;41.890083;12.569583
RM933A3;41.890083;12.569583
RM152A1;41.86525;12.543167
RM152A2;41.86525;12.543167
RM152A3;41.86525;12.543167
RM159A1;41.882664;12.577945
RM159A2;41.882664;12.577945
RM159A3;41.882664;12.577945
RM161A1;41.860222;12.557861
RM161A2;41.860222;12.557861
RM161A3;41.860222;12.557861
RM161C1;41.860222;12.557861
RM161C2;41.860222;12.557861
RM161C3;41.860222;12.557861
RM167A1;41.884918;12.58875
RM169A1;41.904308;12.606528
RM169A2;41.904308;12.606528
RM169A3;41.904308;12.606528
RM171A1;41.861332;12.606444
RM171A2;41.861332;12.606444
RM171A3;41.861332;12.606444
RM171C1;41.861332;12.606444
RM171C2;41.861332;12.606444
RM171C3;41.861332;12.606444
RM345A1;41.871525;12.584222
RM345A2;41.871525;12.584222
RM345A3;41.871525;12.584222
RM355A1;41.854805;12.560111
RM355A2;41.854805;12.560111
RM355A3;41.854805;12.560111
RM363A1;41.872139;12.620639
RM363A2;41.872139;12.620639
RM363A3;41.872139;12.620639
RM615A1;41.918835;12.610834
RM615A2;41.918835;12.610834
RM615A3;41.918835;12.610834
RM615A4;41.918835;12.610834
RM681A1;41.857109;12.578389
RM681A2;41.857109;12.578389
RM681A3;41.857109;12.578389
RM759A1;41.883472;12.617361
RM759A2;41.883472;12.617361
RM759A3;41.883472;12.617361
RM759C1;41.883472;12.617361
RM759C2;41.883472;12.617361
RM759C3;41.883472;12.617361
RM852A1;41.898418;12.608528
RM852A2;41.898418;12.608528
RM852A3;41.898418;12.608528
RM077A1;41.88414;12.38425
RM077A2;41.88414;12.38425
RM077A3;41.88414;12.38425
RM095A1;41.951;12.395778
RM095A2;41.951;12.395778
RM095A3;41.951;12.395778
RM148A1;41.875969;12.39425
RM148A2;41.875969;12.39425
RM148A3;41.875969;12.39425
RM198A1;41.747002;12.370833
RM198A2;41.747002;12.370833
RM198A3;41.747002;12.370833
RM200A1;41.734585;12.296945
RM200A2;41.734585;12.296945
RM203A1;41.735973;12.263223
RM203A2;41.735973;12.263223
RM203A3;41.735973;12.263223
RM247A1;41.752193;12.355917
RM247A2;41.752193;12.355917
RM247A3;41.752193;12.355917
RM338A1;41.783943;12.336638
RM338A2;41.783943;12.336638
RM338A3;41.783943;12.336638
RM407A1;41.767334;12.341139
RM407A2;41.767334;12.341139
RM407A3;41.767334;12.341139
RM463A1;41.881248;12.34775
RM463A2;41.881248;12.34775
RM463A3;41.881248;12.34775
RM471A1;41.716;12.448194
RM471A2;41.716;12.448194
RM471A3;41.716;12.448194
RM471A4;41.716;12.448194
RM471C1;41.716;12.448194
RM471C3;41.716;12.448194
RM471C4;41.716;12.448194
RM655A1;41.740307;12.252444
RM655A2;41.740307;12.252444
RM655A3;41.740307;12.252444
RM655C1;41.740307;12.252444
RM655C2;41.740307;12.252444
RM655C3;41.740307;12.252444
RM699A1;41.734612;12.359445
RM699A2;41.734612;12.359445
RM699A3;41.734612;12.359445
RM766A1;41.927917;12.3755
RM766A2;41.927917;12.3755
RM766A3;41.927917;12.3755
RM794A1;41.735558;12.382167
RM794A2;41.735558;12.382167
RM794A3;41.735558;12.382167
RM802A1;41.872139;12.364639
RM802A2;41.872139;12.364639
RM802A3;41.872139;12.364639
RM819A1;41.933445;12.376139
RM819A2;41.933445;12.376139
RM819A3;41.933445;12.376139
RM853A1;41.755028;12.381416
RM853A2;41.755028;12.381416
RM853A3;41.755028;12.381416
RM941A1;41.787529;12.320556
RM941A2;41.787529;12.320556
RM941A3;41.787529;12.320556
RM941C1;41.787529;12.320556
RM941C2;41.787529;12.320556
RM941C3;41.787529;12.320556
RM045A1;41.861359;12.452583
RM045A2;41.861359;12.452583
RM045A3;41.861359;12.452583
RM047A1;41.821026;12.452194
RM047A2;41.821026;12.452194
RM047A3;41.821026;12.452194
RM048A1;41.860111;12.457305
RM048A2;41.860111;12.457305
RM048A3;41.860111;12.457305
RM051A1;41.859665;12.448277
RM051A2;41.859665;12.448277
RM056A1;41.830498;12.494722
RM056A2;41.830498;12.494722
RM056A3;41.830498;12.494722
RM064A1;41.807194;12.482916
RM064A2;41.807194;12.482916
RM064A3;41.807194;12.482916
RM074A1;41.877666;12.425694
RM074A2;41.877666;12.425694
RM074A3;41.877666;12.425694
RM196A1;41.79036;12.414527
RM196A2;41.79036;12.414527
RM196A3;41.79036;12.414527
RM212A1;41.799999;12.446944
RM212A2;41.799999;12.446944
RM212A3;41.799999;12.446944
RM348A1;41.85025;12.429
RM348A2;41.85025;12.429
RM348A3;41.85025;12.429
RM644A1;41.830444;12.481444
RM644A2;41.830444;12.481444
RM644A3;41.830444;12.481444
RM644A4;41.830444;12.481444
RM862A1;41.785973;12.3895
RM862A2;41.785973;12.3895
RM862A3;41.785973;12.3895
RM058A1;41.843166;12.471389
RM058A2;41.843166;12.471389
RM058A3;41.843166;12.471389
RM058C1;41.843166;12.471389
RM058C2;41.843166;12.471389
RM058C3;41.843166;12.471389
RM061A1;41.824333;12.462972
RM061A2;41.824333;12.462972
RM061A3;41.824333;12.462972
RM061C1;41.824333;12.462972
RM061C2;41.824333;12.462972
RM061C3;41.824333;12.462972
RM070A1;41.827499;12.408777
RM070A2;41.827499;12.408777
RM070A3;41.827499;12.408777
RM070C1;41.827499;12.408777
RM070C2;41.827499;12.408777
RM070C3;41.827499;12.408777
RM176C1;41.828693;12.454778
RM176C2;41.828693;12.454778
RM176C3;41.828693;12.454778
RM245A1;41.823582;12.408028
RM245A2;41.823582;12.408028
RM245A3;41.823582;12.408028
RM245C1;41.823582;12.408028
RM245C2;41.823582;12.408028
RM245C3;41.823582;12.408028
RM318A1;41.834164;12.47461
RM318A2;41.834164;12.47461
RM318A3;41.834164;12.47461
RM318C1;41.834164;12.47461
RM318C2;41.834164;12.47461
RM318C3;41.834164;12.47461
RM482A1;41.777027;12.436639
RM482A2;41.777027;12.436639
RM643A1;41.858414;12.477722
RM643A2;41.858414;12.477722
RM643A3;41.858414;12.477722
RM646A1;41.831917;12.462083
RM646A2;41.831917;12.462083
RM646A3;41.831917;12.462083
RM665A1;41.744415;12.505362
RM665A2;41.744415;12.505362
RM665A3;41.744415;12.505362
RM673A1;41.825359;12.582916
RM673A2;41.825359;12.582916
RM673A3;41.825359;12.582916
RM771C1;41.822834;12.409861
RM771C2;41.822834;12.409861
RM771C3;41.822834;12.409861
RM777A1;41.829109;12.384694
RM777A2;41.829109;12.384694
RM777A3;41.829109;12.384694
RM805A1;41.787998;12.357167
RM805A2;41.787998;12.357167
RM805A3;41.787998;12.357167
RM887A1;41.817581;12.458694
RM887A2;41.817581;12.458694
RM887A3;41.817581;12.458694
RM887C1;41.817581;12.458694
RM887C2;41.817581;12.458694
RM887C3;41.817581;12.458694
RM894A1;41.837025;12.44925
RM894A2;41.837025;12.44925
RM894A3;41.837025;12.44925
RM995A1;41.814915;12.399917
RM995A2;41.814915;12.399917
RM995A3;41.814915;12.399917
RM546A1;41.786057;12.50025
RM546A2;41.786057;12.50025
RM546A3;41.786057;12.50025
RM716A1;41.832916;12.46761
RM716A2;41.832916;12.46761
RM716A3;41.832916;12.46761
RM716C1;41.832916;12.46761
RM716C2;41.832916;12.46761
RM716C3;41.832916;12.46761
RM027A1;41.918808;12.49475
RM027A2;41.918808;12.49475
RM027A3;41.918808;12.49475
RM027C1;41.918808;12.49475
RM027C2;41.918808;12.49475
RM027C3;41.918808;12.49475
RM028A1;41.910225;12.501223
RM028A2;41.910225;12.501223
RM028A3;41.910225;12.501223
RM029A1;41.916725;12.502584
RM029A2;41.916725;12.502584
RM029A3;41.916725;12.502584
RM030A1;41.905666;12.504056
RM030A2;41.905666;12.504056
RM030A3;41.905666;12.504056
RM109A1;41.925945;12.506917
RM109A2;41.925945;12.506917
RM109A3;41.925945;12.506917
RM129A1;41.907333;12.515722
RM129A2;41.907333;12.515722
RM132A1;41.898697;12.536306
RM132A2;41.898697;12.536306
RM132A3;41.898697;12.536306
RM132C1;41.898697;12.536306
RM132C2;41.898697;12.536306
RM132C3;41.898697;12.536306
RM188A1;41.922779;12.514083
RM188A2;41.922779;12.514083
RM188A3;41.922779;12.514083
RM322A1;41.899334;12.50125
RM322A2;41.899334;12.50125
RM322A3;41.899334;12.50125
RM354A1;41.896084;12.519166
RM354A2;41.896084;12.519166
RM354A3;41.896084;12.519166
RM354C1;41.896084;12.519166
RM354C2;41.896084;12.519166
RM354C3;41.896084;12.519166
RM585A1;41.90353;12.510305
RM585A2;41.90353;12.510305
RM585A3;41.90353;12.510305
RM727A1;41.891975;12.533195
RM727A2;41.891975;12.533195
RM727A3;41.891975;12.533195
RM752A1;41.909031;12.520056
RM752A2;41.909031;12.520056
RM752A3;41.909031;12.520056
RM752C1;41.909031;12.520056
RM752C2;41.909031;12.520056
RM752C3;41.909031;12.520056
RM910A1;41.909611;12.510333
RM910A2;41.909611;12.510333
RM910A3;41.909611;12.510333
RM757A1;41.903225;12.501722
RM757A2;41.903225;12.501722
RM757A3;41.903225;12.501722
RM757C1;41.903225;12.501722
RM757C2;41.903225;12.501722
RM757C3;41.903225;12.501722
RM882C1;41.900974;12.501389
RM882C2;41.900974;12.501389
RM882C3;41.900974;12.501389
RM032A1;41.889919;12.506583
RM032A2;41.889919;12.506583
RM032A3;41.889919;12.506583
RM141A1;41.887753;12.530806
RM141A2;41.887753;12.530806
RM141A3;41.887753;12.530806
RM142A1;41.88678;12.519333
RM142A2;41.88678;12.519333
RM142A3;41.88678;12.519333
RM143A1;41.881222;12.519944
RM143A2;41.881222;12.519944
RM143A3;41.881222;12.519944
RM145A1;41.879665;12.509666
RM145A2;41.879665;12.509666
RM145A3;41.879665;12.509666
RM192A1;41.867611;12.490611
RM192A2;41.867611;12.490611
RM192A3;41.867611;12.490611
RM611A1;41.865749;12.484722
RM611A2;41.865749;12.484722
RM611A3;41.865749;12.484722
RM932A1;41.871693;12.519305
RM932A2;41.871693;12.519305
RM932A3;41.871693;12.519305
RM062A1;41.817581;12.479805
RM062A2;41.817581;12.479805
RM062A3;41.817581;12.479805
RM001U1;41.904198;12.483611
RM001U2;41.904198;12.483611
RM001U3;41.904198;12.483611
RM002U1;41.906029;12.488
RM002U2;41.906029;12.488
RM003U1;41.896141;12.472055
RM003U2;41.896141;12.472055
RM003U3;41.896141;12.472055
RM004U1;41.895058;12.47925
RM004U2;41.895058;12.47925
RM004U3;41.895058;12.47925
RM005U1;41.903473;12.477611
RM005U2;41.903473;12.477611
RM006U1;41.900169;12.484112
RM006U2;41.900169;12.484112
RM006U3;41.900169;12.484112
RM008U1;41.908058;12.490139
RM008U2;41.908058;12.490139
RM008U3;41.908058;12.490139
RM014U1;41.912056;12.470333
RM014U2;41.912056;12.470333
RM014U3;41.912056;12.470333
RM015U1;41.890278;12.473361
RM015U2;41.890278;12.473361
RM015U3;41.890278;12.473361
RM016U1;41.892056;12.468694
RM016U2;41.892056;12.468694
RM017U1;41.896809;12.477888
RM017U2;41.896809;12.477888
RM017U3;41.896809;12.477888
RM018U1;41.900585;12.472388
RM018U2;41.900585;12.472388
RM018U3;41.900585;12.472388
RM019U1;41.902725;12.460305
RM019U2;41.902725;12.460305
RM019U3;41.902725;12.460305
RM020U1;41.906555;12.458583
RM020U2;41.906555;12.458583
RM020U3;41.906555;12.458583
RM021U1;41.895668;12.452639
RM021U2;41.895668;12.452639
RM021U3;41.895668;12.452639
RM023U1;41.909973;12.464389
RM023U2;41.909973;12.464389
RM023U3;41.909973;12.464389
RM024U1;41.917835;12.473139
RM024U2;41.917835;12.473139
RM024U3;41.917835;12.473139
RM025U1;41.913475;12.459416
RM025U2;41.913475;12.459416
RM025U3;41.913475;12.459416
RM026U1;41.903362;12.474472
RM026U2;41.903362;12.474472
RM026U3;41.903362;12.474472
RM001V1;41.904198;12.483611
RM001V2;41.904198;12.483611
RM001V3;41.904198;12.483611
